PWGTP,HISP,CIT,POWSP,RAC1P,SEX
109,1,1,6,2,1
105,1,1,6,1,1
120,2,1,6,1,1
178,2,5,6,1,1
206,2,1,6,1,1
34,1,4,6,6,2
44,1,5,6,6,2
45,1,4,6,6,2
59,1,5,6,6,2
58,1,4,6,6,1
33,1,4,6,6,1
61,1,4,6,6,1
71,1,4,6,6,2
63,1,1,4,1,2
63,1,1,4,1,1
76,2,1,6,1,1
113,1,4,6,1,1
111,1,4,6,1,2
23,1,1,1,1,2
13,1,1,1,1,1
82,1,1,6,1,1
86,1,1,6,1,2
83,1,1,6,1,2
61,1,1,2,1,1
119,1,1,6,1,1
118,1,1,6,1,2
71,1,1,6,1,2
117,1,1,6,1,1
54,1,1,6,1,1
78,1,1,6,1,1
126,1,1,6,1,1
114,1,1,1,1,1
226,1,1,1,1,2
110,1,1,6,1,1
94,1,1,6,1,2
114,1,1,6,1,2
161,1,4,6,6,1
124,1,4,6,6,2
138,1,1,6,6,2
187,1,4,6,9,1
84,1,1,6,1,1
51,1,1,6,1,1
80,1,1,6,1,1
208,1,1,6,1,1
70,1,1,6,1,2
84,1,3,6,1,1
64,1,4,6,1,1
57,2,4,6,1,1
33,1,1,5,1,1
49,1,1,5,2,2
69,1,1,6,1,1
181,1,5,6,1,2
124,1,4,6,6,1
164,1,4,6,6,1
60,1,1,6,1,2
225,2,5,6,8,2
260,2,1,6,8,1
138,1,1,5,2,1
382,1,5,6,6,1
55,1,1,4,1,2
67,1,1,6,1,2
63,1,1,4,1,2
133,1,5,6,6,1
100,1,4,6,6,2
124,1,4,6,6,2
124,1,4,6,6,1
243,1,1,5,1,2
235,1,1,5,1,1
94,7,5,6,1,1
89,7,5,6,1,2
96,7,5,6,1,1
50,2,4,6,1,1
58,2,4,6,1,2
60,1,1,6,1,2
71,1,1,6,1,1
12,1,1,1,1,1
39,1,1,6,2,2
67,1,1,6,1,1
55,1,5,6,6,1
58,1,5,6,6,2
67,1,4,6,6,1
99,1,4,6,6,2
97,1,4,6,6,2
97,1,4,6,6,2
82,1,4,6,6,1
62,1,4,6,1,1
131,1,1,6,1,1
55,1,1,6,1,1
65,1,1,6,1,2
59,1,1,6,9,1
59,1,1,6,9,1
56,1,1,5,1,1
116,1,1,5,1,1
49,1,1,6,9,2
150,1,1,1,2,1
113,1,1,1,2,1
24,1,1,5,1,1
26,1,1,5,1,2
33,1,1,5,1,2
79,1,1,2,9,1
70,1,1,6,6,2
138,1,3,6,6,1
108,1,1,6,1,2
108,1,1,2,1,1
117,1,1,2,1,2
220,1,1,2,1,1
14,1,1,6,1,1
294,2,4,6,1,1
276,2,1,6,1,1
276,2,1,6,1,1
78,1,1,6,1,2
95,1,1,6,1,1
113,1,1,6,1,1
98,1,1,6,1,2
47,1,1,6,2,1
58,2,1,4,1,2
72,2,1,4,1,1
99,2,1,4,1,1
65,1,1,4,1,1
64,1,1,4,1,2
81,1,1,4,2,2
63,1,1,6,1,1
101,1,1,6,1,1
91,1,1,2,1,1
460,1,1,2,3,1
51,1,1,5,1,2
329,1,1,6,1,2
295,1,1,6,1,1
82,1,1,6,1,1
233,2,5,6,1,1
32,1,1,5,1,2
73,2,1,6,3,2
122,1,1,5,1,2
101,1,1,1,1,2
106,1,1,1,1,1
123,1,1,6,1,1
130,1,1,6,1,2
195,8,5,4,1,1
107,2,1,6,1,2
57,1,1,5,3,1
84,1,4,6,6,1
70,1,4,6,6,2
105,1,5,6,6,1
107,1,4,6,6,2
92,1,5,6,6,1
61,1,1,6,1,2
87,1,1,6,1,1
76,1,1,6,1,2
42,1,4,6,6,2
40,1,4,6,6,1
105,1,1,6,1,1
73,2,5,6,8,1
75,2,1,6,8,1
78,1,1,6,6,1
281,1,1,6,1,2
17,1,1,5,1,2
168,1,1,4,1,2
39,1,1,6,1,2
43,1,1,6,1,1
86,1,5,6,8,1
71,1,1,6,1,1
73,1,1,6,1,1
70,2,1,6,1,2
2,2,1,6,8,1
60,24,5,6,1,1
46,1,1,4,1,2
47,1,1,6,1,2
73,1,1,6,1,1
64,1,1,6,1,1
77,1,1,5,1,1
70,1,1,5,1,2
81,2,1,6,8,1
423,1,1,5,1,2
577,1,1,5,1,1
135,2,5,6,1,1
218,2,5,6,1,1
170,2,5,6,1,2
121,2,5,6,1,2
108,1,3,6,6,1
125,1,4,6,6,2
361,1,1,6,6,1
30,1,1,1,1,1
29,1,1,1,1,2
25,1,1,1,1,1
81,1,1,4,1,2
34,1,1,4,1,1
81,2,4,6,8,1
87,2,1,6,8,1
87,2,4,6,8,1
71,2,1,6,8,2
112,2,1,6,1,2
65,2,1,6,9,2
72,1,1,6,1,1
53,1,1,6,9,1
68,1,3,6,2,2
120,2,1,6,9,2
109,1,1,6,3,2
165,1,1,1,1,2
81,1,1,6,1,2
71,1,1,6,1,1
59,1,1,1,1,2
19,1,1,1,1,1
79,1,1,1,1,2
83,1,1,6,9,2
64,2,1,6,1,1
73,1,1,4,1,1
81,2,1,4,1,2
51,23,1,6,9,1
51,7,5,6,1,2
74,2,5,6,1,2
83,1,1,6,1,1
102,1,1,6,6,2
108,1,1,6,1,2
54,1,1,6,1,2
54,1,1,6,1,1
154,1,1,5,2,2
67,1,1,6,1,1
219,1,1,4,1,1
69,2,5,6,1,1
123,1,1,5,1,1
87,2,1,6,1,2
177,1,4,6,6,1
65,1,1,6,1,1
35,1,1,6,1,1
35,1,1,6,1,2
97,1,1,6,2,1
64,3,1,6,1,2
58,1,3,6,6,2
93,1,4,6,6,1
179,1,1,6,1,2
166,1,1,6,1,1
109,1,5,6,6,2
41,1,4,6,6,2
62,1,1,6,1,2
61,1,1,6,1,1
78,2,1,6,1,1
72,2,4,6,1,2
85,2,1,6,1,2
110,1,1,4,1,2
186,1,1,4,1,1
60,2,1,6,1,2
44,4,1,6,1,1
77,1,4,6,6,1
80,1,4,6,6,2
88,1,4,6,6,1
64,1,4,6,6,2
67,1,1,6,1,1
65,1,1,6,1,1
59,1,1,6,1,2
59,1,1,6,1,2
104,1,1,1,1,1
102,1,1,1,1,2
133,2,5,6,8,1
134,2,5,6,8,2
66,1,1,4,3,1
42,1,1,4,3,1
35,1,1,6,1,2
37,1,1,6,1,1
65,1,1,6,1,2
71,1,1,1,2,2
71,1,1,1,2,1
49,1,1,1,2,2
49,1,1,1,2,2
41,1,1,5,1,2
129,1,1,5,1,1
33,1,1,4,1,2
45,1,1,4,1,1
145,1,5,6,7,2
178,1,5,6,7,2
216,2,5,4,1,2
140,2,5,6,8,1
270,1,1,6,2,1
17,1,1,5,1,1
206,2,5,4,1,2
255,2,5,4,1,1
89,1,1,6,1,1
46,1,1,6,5,2
30,1,1,6,2,2
57,1,1,6,2,1
77,6,1,6,9,1
83,1,1,6,1,1
111,1,4,6,6,1
146,1,4,6,6,1
128,1,4,6,6,2
147,1,1,6,2,2
109,1,1,1,9,2
88,1,1,1,1,1
91,1,1,4,1,1
80,1,1,4,1,2
41,1,1,4,1,1
76,1,4,6,6,1
87,1,4,6,6,2
84,1,4,6,6,1
20,1,1,4,1,2
21,1,1,4,1,1
64,1,5,6,1,1
63,1,1,6,1,1
119,1,1,6,1,1
168,1,1,4,1,2
187,1,1,4,1,1
109,1,1,6,1,1
85,1,4,6,6,1
39,2,4,6,8,1
53,2,1,6,8,1
118,1,1,1,1,1
92,1,1,4,1,2
64,1,4,6,6,1
216,1,4,6,1,2
148,1,1,6,1,2
181,1,1,6,6,1
90,1,1,6,1,2
39,1,3,6,1,1
117,1,1,6,1,2
105,1,1,6,1,2
92,1,1,6,1,1
123,1,1,6,1,2
123,1,1,6,1,2
50,1,1,2,1,2
42,1,1,2,1,1
138,1,5,6,6,2
284,1,1,6,1,1
233,1,1,6,1,2
85,1,1,6,2,2
72,1,1,6,2,2
166,1,1,6,6,2
64,1,4,6,6,1
67,1,4,6,6,2
105,1,1,1,1,2
48,1,1,1,1,2
49,1,1,1,1,2
35,1,1,6,1,1
80,2,5,6,1,1
56,2,4,6,8,2
85,2,1,6,8,2
243,1,1,6,1,2
62,1,1,4,1,1
133,1,1,4,1,1
133,1,3,4,1,1
131,1,1,6,1,2
239,1,5,6,5,2
131,1,1,6,1,1
52,1,1,5,2,1
19,1,1,1,2,1
34,1,1,6,1,2
44,1,1,6,1,1
114,1,4,6,6,1
140,1,1,5,1,1
48,1,1,1,1,2
45,1,1,1,1,1
86,1,1,2,1,1
97,1,1,2,1,2
56,1,1,6,1,1
68,1,1,6,1,1
144,1,1,5,1,1
95,1,1,1,1,1
69,1,1,1,1,2
49,1,1,6,2,2
61,1,1,6,1,1
56,1,1,6,1,2
72,2,4,6,1,1
112,1,1,6,1,1
127,1,1,6,1,2
59,1,1,6,1,1
69,1,1,4,1,1
54,1,1,4,1,2
87,1,4,6,6,1
80,1,4,6,6,2
173,1,5,6,6,2
33,2,4,6,1,2
40,2,1,6,1,1
59,1,5,6,6,1
40,2,1,6,8,2
61,2,1,6,9,1
117,1,1,1,1,1
98,1,1,6,1,1
97,2,1,4,1,2
71,1,1,6,1,1
64,1,1,6,1,2
30,1,1,1,1,2
87,2,5,6,8,1
83,2,1,6,8,1
72,2,1,6,8,2
73,2,1,6,8,2
129,1,1,1,2,2
114,1,1,6,6,1
67,2,1,6,1,1
86,2,1,6,1,1
20,1,1,2,9,2
40,1,1,1,1,1
33,1,1,1,1,2
34,2,5,6,1,1
130,2,1,6,8,1
125,2,1,6,8,2
69,1,1,6,1,1
48,1,1,6,1,2
72,1,1,6,1,2
127,1,1,6,1,1
153,2,1,6,1,1
71,1,4,6,1,1
68,1,4,6,1,2
76,1,1,6,1,1
134,1,1,6,1,2
75,1,1,6,1,1
57,2,1,6,1,2
67,2,1,6,1,2
77,2,5,6,1,1
65,2,4,6,8,1
84,2,4,6,8,1
84,2,1,6,8,2
68,1,5,6,6,1
41,2,1,6,1,1
103,1,1,1,1,1
153,1,1,1,1,2
86,2,1,6,8,2
109,2,1,6,8,1
68,2,1,6,8,2
68,1,1,4,1,2
40,1,1,4,1,1
100,23,1,4,1,2
93,24,5,6,8,2
129,24,4,6,8,1
135,24,5,6,8,1
121,1,5,6,6,2
88,1,1,6,1,2
104,1,1,6,1,1
73,1,1,6,1,1
70,1,1,6,1,2
66,1,4,6,6,1
58,1,4,6,6,2
150,1,1,1,2,2
147,7,5,6,1,1
73,1,1,4,1,1
33,1,1,5,1,1
35,1,1,5,1,2
62,1,4,6,6,1
69,1,1,6,6,1
231,1,1,6,1,2
320,1,1,6,1,1
344,1,1,6,3,2
56,1,1,6,3,2
67,2,1,6,1,1
64,1,1,6,1,2
70,9,5,6,1,2
24,1,4,6,6,2
191,2,4,6,8,2
77,1,1,6,1,1
52,1,4,4,6,2
128,1,5,4,6,1
34,1,1,6,3,1
28,1,1,6,3,1
64,1,1,4,1,1
72,1,1,4,1,2
102,1,1,4,1,2
64,1,1,6,1,1
115,7,1,6,8,1
61,1,5,6,6,2
207,1,1,6,2,1
54,2,1,6,9,2
72,1,1,6,1,2
71,1,1,6,1,1
70,2,1,6,1,1
61,1,1,6,1,2
78,1,1,6,2,1
25,1,1,1,2,2
67,1,1,6,1,2
78,1,5,6,1,1
105,1,1,6,1,1
206,1,1,2,1,1
49,1,1,1,1,1
23,1,1,1,1,2
96,1,1,4,1,1
39,1,1,6,1,1
45,1,1,6,1,2
81,2,1,6,1,2
93,2,4,6,1,1
187,1,1,5,1,2
118,1,1,4,1,1
61,1,1,5,1,1
85,1,1,5,1,2
88,1,1,6,1,1
53,2,1,6,1,2
52,2,1,6,8,2
122,2,5,6,8,1
249,1,5,6,1,2
254,1,5,6,1,1
290,1,1,6,1,1
239,2,1,6,1,1
318,1,1,6,1,1
13,1,1,1,1,1
33,1,1,6,1,1
54,9,1,6,1,1
95,9,1,6,1,1
51,1,1,4,1,2
151,2,4,6,8,1
186,2,5,6,8,2
226,2,4,6,8,2
48,1,4,6,6,1
36,1,1,6,6,1
45,1,4,6,6,2
48,2,1,6,1,2
14,1,1,6,1,2
14,1,1,6,1,1
73,1,1,6,1,2
68,1,1,6,1,2
54,7,5,6,1,2
54,1,1,6,1,2
56,1,1,6,1,1
60,1,1,6,1,2
60,2,4,6,1,1
56,11,4,6,1,2
78,1,1,6,9,1
107,1,1,6,1,2
72,2,1,6,1,2
57,2,1,6,1,1
181,1,1,6,1,2
61,1,1,6,1,2
68,1,4,6,1,2
59,1,1,6,1,1
27,1,1,6,1,1
130,1,1,6,1,2
76,1,4,6,6,1
261,1,1,6,1,2
113,1,5,6,6,1
123,1,5,6,6,2
63,1,1,6,1,1
219,1,1,6,1,2
63,1,1,6,1,2
61,1,1,6,1,1
150,2,1,6,1,1
141,1,1,6,1,2
221,2,1,6,8,2
343,1,1,6,1,1
366,1,1,6,1,2
66,2,1,6,9,2
125,1,1,1,1,1
160,1,1,6,1,2
78,1,1,6,1,1
69,1,1,6,1,2
57,1,1,6,2,2
89,1,1,6,1,1
38,1,1,6,1,2
67,2,1,6,8,1
273,2,5,6,8,1
56,1,1,6,1,1
45,1,1,5,1,1
39,1,1,6,1,1
111,1,1,6,1,2
99,1,1,6,2,2
100,1,1,6,1,1
39,1,3,6,1,2
37,1,1,6,1,1
47,1,4,6,1,2
54,1,5,6,1,1
57,2,1,4,8,2
107,2,4,6,1,1
110,2,4,6,1,2
180,1,1,6,9,1
212,1,1,6,1,1
361,1,4,6,1,1
348,1,4,6,1,2
32,1,1,6,1,2
85,1,4,6,6,2
74,1,1,6,6,1
76,1,1,6,6,1
79,1,1,6,6,1
79,1,1,6,6,1
101,1,1,4,1,1
63,1,1,6,1,2
90,1,1,5,1,2
63,1,1,6,1,1
45,1,1,6,1,1
70,1,4,6,6,2
77,1,1,1,1,2
88,1,4,6,1,1
84,2,1,4,8,2
28,1,1,4,3,2
232,1,1,5,1,2
62,1,1,1,2,2
10,1,1,5,1,1
66,1,1,1,1,1
94,1,1,6,1,2
61,4,4,6,8,2
66,1,1,6,6,2
52,2,1,6,1,2
99,2,1,6,8,1
182,2,5,6,8,2
183,2,5,6,8,2
18,1,1,1,9,2
90,1,1,6,1,1
70,1,1,6,1,2
113,1,1,6,1,1
128,2,1,4,8,1
78,1,1,6,2,1
153,1,1,6,2,1
70,1,1,6,2,2
108,1,1,6,1,1
66,1,1,6,1,1
68,1,1,6,1,2
25,1,3,1,1,2
275,1,1,6,1,1
73,1,1,6,1,1
77,2,4,6,1,2
79,2,1,6,1,2
59,2,1,6,1,2
120,1,1,6,1,2
87,1,1,5,1,2
79,1,1,6,1,2
183,2,5,6,8,2
122,2,1,6,8,2
153,2,1,6,1,1
207,2,1,6,1,2
280,1,1,1,2,2
81,1,5,6,1,1
66,2,1,4,1,1
140,2,1,4,1,1
95,2,1,4,1,2
40,1,1,6,1,1
49,1,1,6,1,1
62,1,1,1,1,2
99,1,1,1,1,1
332,1,4,6,1,1
56,1,1,6,1,2
48,1,1,6,9,2
65,1,1,6,1,2
72,1,1,6,1,1
99,1,1,6,1,1
96,1,1,6,1,2
115,1,5,6,6,1
518,1,4,6,2,1
61,2,4,6,1,2
53,1,1,6,1,1
69,1,1,6,1,1
55,1,4,6,6,2
134,1,1,6,1,2
177,1,1,6,1,2
58,1,1,6,1,2
77,1,4,6,6,1
64,1,4,6,6,2
64,2,1,6,1,2
69,1,1,1,1,1
50,24,1,6,8,2
103,24,1,6,8,2
117,11,4,6,8,2
116,2,5,6,8,1
160,1,1,5,2,1
89,2,1,6,9,2
173,1,1,6,9,2
16,1,3,1,1,1
90,1,1,6,1,2
190,1,1,1,2,1
102,1,1,6,1,1
91,1,1,6,1,2
20,1,3,4,9,1
71,3,1,4,1,2
103,1,1,6,6,2
39,1,1,4,1,1
50,1,1,4,1,2
136,2,1,6,8,1
75,1,1,6,1,2
138,1,4,6,6,1
34,1,1,6,1,2
36,1,1,6,1,1
145,2,4,6,1,1
173,2,5,6,1,1
88,2,1,6,1,2
143,3,1,6,1,2
82,1,1,6,1,1
158,2,1,6,1,1
72,1,1,6,1,1
136,1,1,6,1,1
41,2,1,6,1,1
42,1,1,6,1,2
24,1,1,6,1,2
141,1,5,5,1,1
48,1,1,1,1,2
102,1,4,6,6,1
74,1,4,6,6,2
86,1,4,6,1,2
141,2,5,6,1,1
88,11,4,4,8,1
102,24,1,4,8,2
93,24,1,4,8,1
62,1,1,1,1,2
21,1,4,6,1,1
147,2,5,6,1,2
105,2,5,6,1,1
166,2,5,6,1,1
151,2,5,6,1,2
64,1,1,6,1,1
64,1,1,5,1,1
48,1,1,5,1,2
63,1,1,6,1,1
112,2,4,4,1,2
140,1,1,6,1,2
133,1,1,6,1,1
113,1,1,6,1,2
212,1,1,6,1,1
207,1,1,6,1,1
56,1,1,6,2,2
57,1,1,6,2,1
50,1,1,6,9,1
55,1,1,6,1,1
111,1,1,6,1,2
108,1,1,6,1,2
61,1,1,6,1,1
117,1,4,6,6,1
49,1,1,4,6,2
37,1,1,4,1,1
41,1,1,6,1,2
41,1,1,6,1,1
109,1,1,1,1,1
94,1,1,6,1,1
252,2,1,6,8,2
307,2,1,6,8,1
236,2,1,6,8,1
111,1,1,6,2,1
97,1,1,6,9,2
50,1,1,6,9,2
62,1,1,4,1,2
98,1,4,6,6,1
93,1,4,6,6,2
58,1,1,6,1,2
114,1,1,6,9,2
24,1,1,1,1,2
56,1,4,6,1,1
64,1,1,6,2,2
100,1,1,6,1,2
56,1,1,6,1,1
56,1,1,6,1,2
183,1,1,4,2,2
93,1,1,6,1,1
91,2,1,6,8,2
144,1,1,1,1,1
143,1,1,1,1,2
101,1,5,6,6,1
64,1,1,4,1,2
83,2,1,4,8,1
75,1,1,6,1,1
11,2,1,6,1,2
98,1,1,5,2,2
82,2,5,6,8,1
100,2,1,6,8,1
183,2,1,6,1,1
192,2,1,6,1,2
279,2,1,6,1,1
54,1,1,4,1,1
88,1,1,6,2,1
177,8,5,6,1,1
166,8,5,6,1,1
68,1,4,6,6,2
121,1,4,6,6,2
161,1,4,6,6,1
101,1,4,6,6,1
59,1,4,6,6,1
78,1,5,6,6,1
20,1,1,4,1,1
119,1,1,6,1,2
112,1,1,6,1,1
141,2,5,6,1,2
83,1,1,6,2,2
56,24,4,6,8,1
85,2,1,6,8,2
104,1,1,6,1,1
146,1,4,6,6,1
208,1,4,6,6,2
227,2,1,6,8,1
52,1,1,6,1,1
108,1,1,6,1,1
142,1,1,6,6,2
69,1,1,4,1,1
214,2,1,6,1,1
145,1,1,6,1,1
107,1,1,5,1,2
52,1,1,6,1,2
105,1,1,6,1,2
65,1,1,6,1,1
15,1,1,5,1,2
145,1,1,1,2,2
52,1,1,4,1,2
379,1,1,6,2,1
58,1,1,5,1,1
10,1,1,1,1,1
40,1,4,6,1,2
36,1,5,6,1,1
66,1,1,4,1,1
370,2,1,4,8,2
447,2,1,4,8,1
93,2,5,6,8,1
56,2,1,6,8,2
60,1,1,6,1,1
72,1,1,6,1,1
55,1,1,6,9,2
68,1,1,6,1,1
183,2,4,4,1,2
182,2,4,4,1,1
286,2,1,4,1,2
271,2,1,4,1,2
144,1,4,6,1,2
254,1,1,6,7,2
97,1,1,6,1,1
77,2,4,6,1,2
104,2,1,6,1,1
150,1,4,6,1,2
129,1,1,6,1,1
26,1,1,6,1,1
232,11,1,6,1,1
184,2,4,6,8,2
62,1,1,6,1,1
94,2,1,6,8,2
87,2,1,6,8,1
70,1,1,1,1,2
64,1,1,6,1,1
75,1,1,6,1,2
37,11,1,6,1,1
33,2,5,6,1,2
145,1,1,6,1,1
137,1,1,6,2,1
27,1,1,1,1,2
94,1,4,6,6,2
79,1,1,6,1,1
51,1,1,6,1,1
55,2,1,6,1,1
37,1,1,6,6,1
52,1,1,4,1,1
159,2,5,6,8,1
14,1,1,1,1,2
57,1,1,4,1,2
89,1,1,4,1,2
172,7,5,6,1,1
61,2,5,6,1,1
54,2,5,6,1,2
87,1,1,6,1,2
418,2,1,6,1,2
328,2,1,6,1,1
11,1,1,6,1,1
19,1,1,6,1,2
51,1,1,4,1,2
219,1,1,6,1,1
136,1,1,4,2,1
151,1,1,4,1,2
108,1,4,6,1,2
88,1,4,6,1,1
112,4,1,6,1,2
103,1,1,6,1,1
69,1,4,6,1,2
98,1,1,6,1,1
85,2,4,6,1,2
135,2,1,6,1,1
121,2,1,6,1,2
50,1,1,6,1,1
34,1,1,6,6,2
131,2,5,6,1,1
48,1,1,6,1,2
58,1,1,6,1,1
245,2,5,6,8,1
143,2,5,6,8,1
73,1,4,6,6,1
68,1,4,6,6,2
136,1,1,5,1,2
35,1,1,6,1,1
75,1,1,1,1,2
113,1,1,1,1,2
118,1,1,1,1,1
97,1,1,4,1,1
71,2,1,6,8,2
64,1,1,6,1,1
69,1,1,6,1,2
74,1,1,6,1,2
70,1,1,6,9,1
69,2,1,6,8,2
108,1,1,5,1,1
117,1,1,5,1,2
216,1,1,5,1,1
98,1,1,6,2,1
83,1,1,6,2,2
39,1,1,1,1,2
86,24,1,6,1,2
180,1,1,6,3,1
78,1,1,6,6,2
105,2,1,6,1,2
209,1,4,6,1,1
187,1,1,6,1,2
59,1,1,6,1,2
36,2,5,6,1,1
31,2,4,6,1,2
60,2,1,6,1,1
115,2,4,6,8,2
96,2,1,6,8,1
237,2,5,6,1,2
25,1,1,2,1,1
319,1,1,4,1,2
57,1,1,6,1,1
44,1,1,6,1,2
68,2,1,6,1,1
73,2,1,6,1,2
113,1,1,1,1,2
163,1,1,1,1,1
141,2,5,6,1,1
150,2,5,6,1,2
146,2,5,6,1,2
87,1,1,1,1,1
73,1,1,1,1,2
69,1,1,6,1,1
334,1,1,6,1,2
31,1,1,6,1,2
48,1,1,6,1,2
66,1,3,6,6,2
134,2,5,6,1,2
90,1,1,4,1,1
94,1,1,4,1,2
39,1,1,6,1,2
82,1,1,1,1,1
76,1,1,1,1,2
79,2,1,6,1,2
76,2,1,6,1,1
127,2,5,4,1,2
195,2,5,6,8,1
193,2,5,6,8,2
257,2,1,6,8,1
199,2,1,6,8,2
423,2,1,6,8,1
627,2,5,6,8,1
69,1,1,6,1,2
56,1,4,6,7,1
197,2,4,6,1,1
78,1,1,6,1,1
93,1,1,6,1,2
98,1,1,6,1,1
201,1,1,6,1,2
74,2,1,6,1,1
226,1,1,1,9,2
118,1,1,1,1,1
59,1,1,6,1,1
59,1,1,6,1,2
36,1,1,6,1,1
179,1,1,2,1,1
59,1,1,6,1,1
59,1,1,6,1,2
65,1,4,6,1,2
61,1,1,6,1,2
48,2,1,4,8,1
52,2,5,4,8,1
345,1,1,6,1,1
273,1,1,6,1,2
142,1,1,1,1,1
55,1,1,6,1,1
212,1,1,6,2,2
75,1,1,6,1,1
118,1,1,6,1,1
220,4,5,6,8,1
61,1,1,6,6,1
109,1,1,4,1,2
108,1,1,4,1,1
83,1,1,6,1,1
62,1,1,6,1,1
48,1,1,6,1,2
97,1,1,6,1,1
55,1,1,6,1,2
48,1,1,6,2,2
49,1,1,6,2,1
46,1,1,1,1,1
60,1,1,1,1,2
16,1,1,6,1,1
20,16,4,6,1,2
66,1,1,6,1,1
43,1,1,4,3,1
61,1,1,5,1,1
31,1,1,6,1,1
33,1,1,6,1,2
74,1,1,6,1,1
71,1,1,6,1,1
35,1,1,6,1,2
182,2,4,4,1,1
257,2,4,4,1,2
229,2,1,4,1,1
229,2,1,4,1,1
51,1,1,6,1,1
54,1,1,6,1,2
96,2,1,6,8,1
101,2,3,6,8,2
100,2,1,6,8,2
98,1,1,4,1,1
103,1,1,4,1,2
70,2,1,6,1,1
59,11,1,6,8,2
69,2,1,6,8,1
101,1,1,5,1,1
100,2,4,6,1,1
85,2,1,6,1,2
48,1,1,4,1,2
51,1,1,4,1,1
180,2,1,6,1,2
67,1,1,6,1,2
113,1,1,6,1,1
142,1,4,6,6,2
130,1,1,6,6,2
166,1,4,6,6,1
151,1,5,6,6,2
35,1,3,6,1,1
182,1,1,2,1,2
55,1,4,6,1,1
58,1,1,6,1,2
104,1,1,6,1,2
74,7,5,6,8,2
87,7,5,6,8,1
76,7,1,6,8,2
105,2,5,6,8,1
90,1,1,6,1,2
106,1,1,6,1,1
71,1,5,6,1,1
80,1,4,6,1,2
75,2,1,6,8,1
92,7,1,6,8,2
75,7,1,6,8,1
104,1,1,6,2,2
69,1,4,6,6,1
138,1,1,6,1,2
125,1,1,6,1,1
300,1,4,4,1,2
403,1,1,4,1,1
87,1,1,1,1,1
92,1,1,1,1,2
94,1,1,5,1,2
55,1,1,6,1,2
57,1,1,6,1,1
64,2,5,6,8,2
29,1,1,2,9,1
29,1,1,6,1,1
130,1,1,5,1,1
73,1,1,5,1,2
64,1,1,6,1,2
62,1,4,6,9,2
111,1,1,6,9,2
193,3,1,6,2,1
166,2,1,6,8,2
58,1,1,6,1,1
38,2,4,6,8,1
43,1,1,4,1,1
43,1,1,4,1,2
66,1,5,6,6,1
99,1,5,6,6,2
24,1,1,4,1,1
101,1,1,6,1,2
139,1,1,6,1,1
151,1,1,6,1,2
127,1,1,5,1,2
59,1,1,1,2,1
41,1,1,5,1,2
59,21,4,6,8,2
74,16,4,6,1,1
194,2,4,6,8,1
167,2,1,6,8,1
189,2,5,6,8,2
69,1,1,6,1,2
148,1,1,6,1,1
160,2,5,6,1,1
123,2,1,6,1,2
127,2,1,6,1,2
170,2,5,6,1,1
149,2,5,6,1,1
74,1,1,4,1,1
62,1,5,6,1,2
46,1,1,6,9,1
124,1,4,6,6,2
56,1,5,6,1,1
70,1,1,4,1,1
52,1,1,1,1,1
59,1,1,1,1,2
139,1,1,6,1,1
160,1,1,6,2,2
42,1,4,6,6,1
48,1,4,6,6,2
46,1,4,6,6,2
91,1,3,6,6,2
341,1,1,6,1,1
100,1,4,6,1,1
136,2,1,6,1,1
100,1,1,6,1,2
60,1,5,6,6,1
91,1,1,4,1,2
110,2,5,6,8,2
108,1,1,6,1,2
462,2,5,6,1,1
124,1,4,6,6,2
105,1,1,4,1,2
104,1,1,4,1,2
162,1,1,6,9,2
131,1,1,6,1,1
139,1,1,6,1,2
115,1,1,4,1,2
91,2,5,4,8,1
71,1,5,6,6,1
62,1,5,6,6,2
114,2,1,6,8,1
86,1,1,6,1,1
102,1,1,6,1,2
55,16,1,6,1,2
69,2,4,6,1,1
64,2,5,6,1,1
73,2,1,6,1,1
96,2,4,6,1,1
60,2,5,6,1,2
54,1,1,5,1,1
45,1,1,5,1,2
60,1,1,4,1,1
59,1,1,6,1,1
123,1,1,6,1,2
86,1,1,6,1,2
110,1,1,6,1,1
204,1,1,1,1,1
252,1,4,6,6,1
106,1,1,6,1,2
91,1,1,6,1,2
98,1,1,6,1,1
81,1,1,6,1,1
77,1,1,6,1,1
118,2,1,6,8,2
195,2,1,6,8,1
173,2,3,6,8,2
159,2,3,6,8,1
94,1,1,6,1,2
20,1,1,1,2,1
184,2,5,6,8,1
190,1,5,6,6,2
178,2,5,6,8,1
53,1,1,6,1,2
53,1,1,6,1,2
55,1,1,6,1,1
67,1,1,6,1,2
78,1,1,6,1,1
39,1,1,6,1,2
51,1,1,6,1,1
39,1,1,6,1,2
80,1,1,5,1,1
106,1,1,5,1,2
220,1,1,6,6,1
200,1,1,6,6,2
56,1,1,1,2,2
48,1,1,4,1,2
52,1,1,4,1,1
125,24,1,6,1,1
126,2,1,6,1,2
30,1,1,6,6,2
38,3,1,6,9,1
13,1,1,5,1,2
76,1,1,5,1,1
136,1,1,2,1,2
196,2,5,6,1,1
202,2,5,6,1,1
202,2,5,6,1,1
55,1,4,6,1,2
71,1,1,5,2,2
22,1,1,5,2,2
77,1,1,4,1,2
288,2,5,6,8,2
112,1,1,6,2,2
132,1,4,6,2,1
51,1,1,6,1,1
66,1,4,6,6,2
129,1,1,6,1,1
57,1,1,6,1,1
74,1,1,6,1,2
36,2,1,6,1,1
59,2,1,6,1,1
