PWGTP,HISP,WAOB,CIT,SEX,POWSP,RAC1P,SOCP
79,1,4,4,1,4,6,15113X
73,1,4,4,1,53,6,151134
82,1,1,1,1,6,6,151121
93,11,1,1,1,6,1,15113X
122,1,1,1,1,17,1,113021
29,1,1,1,1,27,1,15113X
54,1,1,1,2,19,1,151121
194,19,1,1,1,37,1,151134
127,1,1,1,1,41,1,15113X
220,1,1,1,1,48,1,151131
403,1,5,5,1,42,1,151121
404,1,1,1,1,42,1,113021
132,1,1,1,2,48,9,151150
110,1,4,4,2,24,6,151121
64,1,1,1,1,45,1,15113X
31,1,1,1,1,29,1,151150
20,1,1,1,1,29,1,151150
124,1,1,1,1,39,1,15113X
57,4,3,5,1,12,1,151142
37,1,1,1,2,48,1,151150
523,1,1,1,1,51,1,113021
56,1,5,5,1,42,1,151150
52,1,1,1,2,16,1,151142
85,1,4,4,1,4,6,15113X
71,1,4,4,1,9,6,151131
62,1,1,1,1,17,1,15113X
72,1,4,4,2,17,6,151121
95,1,6,5,1,36,2,15113X
73,1,1,1,2,18,1,151131
66,1,1,1,2,34,1,15113X
64,1,1,1,1,34,1,172061
60,1,1,1,1,39,6,151121
66,1,1,1,1,25,1,151121
84,1,4,5,1,48,6,151141
105,1,1,1,1,24,1,151122
77,1,1,1,1,34,1,151150
22,1,1,1,1,42,1,151121
183,1,1,1,1,47,1,151199
72,1,4,4,2,6,6,151199
69,1,1,1,1,6,1,151141
69,1,1,1,2,9,1,151150
78,1,1,1,1,17,1,151150
73,1,1,1,1,6,2,151199
52,1,1,1,1,47,1,15113X
255,1,1,1,1,37,1,151134
61,1,1,1,2,40,1,151150
65,1,1,1,2,12,1,151150
86,1,1,1,2,19,1,151121
66,1,1,1,2,47,1,151131
50,1,4,4,1,8,6,151150
63,1,1,1,1,39,1,15113X
75,1,4,5,1,6,6,15113X
122,1,4,4,1,11,6,15113X
38,1,1,1,1,29,1,151199
276,1,1,1,2,37,2,15113X
143,1,1,1,1,8,1,151134
44,1,1,1,1,53,1,151150
90,1,1,1,2,17,2,151150
79,2,1,1,1,13,1,113021
169,1,1,1,1,12,1,15113X
64,1,4,4,1,12,6,15113X
65,1,1,1,1,25,1,151199
130,1,1,1,1,17,1,113021
143,1,1,1,1,6,6,151131
295,1,4,4,1,6,6,15113X
78,1,1,1,1,24,1,151150
103,1,1,1,1,6,1,15113X
87,1,1,1,1,12,1,113021
71,1,4,5,1,36,6,151131
91,1,1,1,1,6,2,113021
36,1,1,1,2,17,1,15113X
109,1,5,3,1,51,1,151134
58,1,1,1,1,18,1,151150
42,1,1,1,2,21,1,151134
98,1,1,1,1,48,1,151142
112,1,1,1,1,9,2,151199
58,1,1,1,2,50,1,151134
75,1,1,1,2,36,6,172061
67,1,1,1,2,12,1,151131
105,1,4,4,2,17,6,151199
94,1,1,1,1,19,1,113021
74,1,1,1,1,39,1,151121
133,1,1,1,1,21,1,151199
65,1,4,5,1,6,6,15113X
71,1,4,5,1,6,6,151131
71,1,4,5,1,6,6,15113X
71,1,4,5,1,6,6,15113X
58,1,1,1,2,48,1,151150
99,1,5,4,1,48,1,151142
116,1,1,1,1,53,1,113021
80,2,1,1,1,48,1,151143
61,1,5,4,2,17,1,151131
196,1,1,1,2,1,1,151121
144,1,1,1,2,29,1,151199
77,1,1,1,1,47,1,151121
64,1,1,1,2,8,1,15113X
68,1,1,1,1,8,1,15113X
81,1,1,1,1,39,1,151131
123,1,4,4,1,36,6,151121
82,1,7,5,2,39,1,15113X
42,1,1,1,1,21,1,151199
114,1,5,4,1,34,1,151131
111,1,1,1,1,25,1,151143
64,1,8,5,1,4,1,151143
279,1,5,4,1,36,1,151150
66,1,1,1,1,6,1,151143
60,1,1,1,2,6,1,113021
151,1,1,1,1,33,1,151131
64,1,1,1,1,1,1,151121
55,1,1,1,1,36,1,15113X
32,1,1,1,1,24,1,151131
96,1,4,5,2,6,6,15113X
124,1,1,1,1,27,1,151111
85,1,1,1,1,6,1,15113X
78,1,4,5,1,6,6,151121
48,1,4,4,1,6,6,113021
98,1,1,1,1,48,1,15113X
63,1,1,1,1,18,1,151142
69,1,1,1,1,48,1,151121
59,1,1,1,1,39,1,151150
70,1,1,1,2,36,1,151141
76,1,4,5,1,37,6,15113X
103,1,1,1,1,39,1,151150
329,1,1,1,1,6,1,151131
131,1,1,1,1,18,1,151199
78,1,1,1,1,26,1,15113X
72,1,1,1,1,36,9,151150
307,1,4,4,1,29,6,151141
313,1,4,4,2,29,6,15113X
113,1,1,1,2,27,6,151150
88,1,1,1,1,48,1,151142
17,1,1,1,1,48,1,151150
70,1,1,1,1,17,1,151142
67,1,1,1,2,17,1,113021
51,1,5,3,1,12,1,151131
176,1,4,5,1,6,9,15113X
192,1,1,1,2,20,1,151134
148,1,1,1,1,20,1,151142
95,1,1,1,1,13,1,15113X
48,1,1,1,1,48,1,151131
68,1,4,4,1,36,6,151121
228,1,1,1,1,8,1,151199
90,1,1,1,1,37,1,151199
71,1,1,1,2,6,2,151121
78,1,1,1,1,48,2,151150
79,1,4,4,2,34,6,151131
109,1,1,1,1,34,6,15113X
108,1,5,5,1,36,1,15113X
42,1,4,5,2,51,6,151150
38,1,4,5,1,51,6,151150
45,1,1,1,2,22,1,151131
113,1,1,1,1,29,1,15113X
46,1,1,1,1,4,1,15113X
73,1,1,1,2,36,1,151150
126,1,1,1,1,5,1,151131
59,1,4,5,2,9,6,151150
53,1,4,5,1,9,6,151121
83,3,1,1,2,36,1,113021
28,1,1,1,2,22,1,113021
124,1,4,5,1,6,6,151142
118,1,1,1,1,40,1,151142
142,1,1,1,2,26,2,151142
81,1,1,1,1,42,1,15113X
117,1,1,1,1,37,1,151111
19,1,1,1,1,20,1,151150
108,1,1,1,2,29,1,151121
108,2,1,1,2,48,1,151121
68,1,1,1,1,25,1,15113X
67,1,1,1,1,51,1,151142
172,1,1,1,1,8,1,15113X
77,15,3,5,1,49,8,151131
227,1,1,1,1,17,1,151122
91,1,1,1,1,17,1,151150
156,1,4,4,1,6,6,151199
165,21,1,1,2,49,1,151150
74,1,1,1,2,25,1,151121
48,1,1,1,1,18,1,113021
86,1,4,4,2,24,9,151121
51,1,1,1,1,4,6,151121
167,1,1,1,1,30,1,113021
124,1,1,1,2,37,2,151150
65,1,1,1,1,34,1,15113X
121,1,1,1,1,13,1,151150
84,1,1,1,1,33,1,151199
212,1,1,1,1,36,1,151143
111,1,4,5,1,37,6,15113X
52,1,1,1,2,6,1,113021
50,1,4,5,1,13,6,15113X
61,1,1,1,1,12,1,113021
122,1,1,1,1,6,1,151199
94,1,4,4,1,12,6,113021
29,1,1,1,1,13,1,151121
57,1,1,1,1,48,1,151131
107,1,4,4,1,48,6,151131
173,1,4,4,2,48,6,15113X
127,1,1,1,2,6,1,15113X
105,1,1,1,2,12,9,151134
18,1,1,1,1,51,1,15113X
19,1,1,1,2,21,1,151150
37,1,3,4,1,36,2,151131
77,1,1,1,1,42,1,151150
104,1,1,1,1,39,1,113021
147,1,1,1,2,42,1,151150
114,1,1,1,2,26,1,15113X
91,1,1,1,2,40,1,151121
139,1,1,1,1,51,1,151134
165,1,1,1,1,47,1,151142
308,1,1,1,1,25,1,151134
65,1,1,1,1,29,1,15113X
145,1,1,1,1,39,1,151131
129,1,1,1,2,25,1,15113X
228,1,1,1,2,4,2,151150
129,5,1,1,1,4,2,113021
53,1,1,1,1,6,6,151131
40,1,1,1,2,37,1,151131
33,1,1,1,1,37,1,151131
63,1,5,4,1,44,1,151199
70,1,4,5,1,10,6,15113X
112,1,1,1,2,51,1,151121
160,1,1,1,1,24,2,151199
109,1,1,1,1,42,1,113021
92,1,1,1,1,6,1,15113X
227,1,1,1,1,36,2,15113X
36,1,1,1,1,9,1,15113X
66,1,1,1,1,4,1,113021
161,1,1,1,2,12,1,151134
57,1,5,4,1,25,1,15113X
40,1,1,1,2,6,6,151199
44,1,1,1,1,36,1,113021
246,1,1,1,1,12,2,151150
63,1,1,1,1,48,1,113021
62,1,1,1,1,12,1,113021
122,1,1,1,1,51,1,151150
250,1,1,1,1,11,2,151199
95,1,6,4,1,36,2,151131
206,1,4,5,1,20,6,15113X
46,1,1,1,1,29,1,151131
116,1,1,1,1,17,1,151134
125,1,1,1,1,40,1,151199
104,1,1,1,1,12,1,151150
78,1,1,1,1,18,1,151121
118,1,1,1,1,22,1,15113X
73,1,1,1,1,17,1,113021
45,1,1,1,2,42,1,151121
101,1,1,1,1,45,1,151150
114,1,1,1,1,6,1,15113X
90,1,4,4,1,27,6,15113X
111,1,4,5,1,6,6,151121
123,1,1,1,1,29,1,151134
131,1,4,4,1,26,6,15113X
118,1,1,1,1,51,2,151134
96,1,1,1,2,37,1,151199
538,1,4,5,1,5,2,151199
63,1,1,1,1,39,1,113021
35,1,1,1,2,20,1,151131
194,1,1,1,2,17,1,151134
137,1,1,1,2,36,1,151134
77,1,1,1,1,37,1,151199
78,1,1,1,1,12,1,151131
43,1,1,1,2,12,1,151142
59,1,4,4,1,25,6,113021
205,1,1,1,2,12,1,151131
134,1,1,1,2,6,1,151150
157,1,1,1,2,36,1,151134
102,1,1,1,1,27,1,151142
53,1,4,4,1,6,6,151150
33,1,1,1,1,48,1,151131
78,1,1,1,1,42,1,113021
128,1,4,5,1,9,6,151131
63,1,1,1,1,51,1,151141
52,1,1,1,2,36,1,113021
80,1,1,1,2,6,6,151199
24,1,1,1,2,13,1,151150
73,1,1,1,1,24,1,113021
122,1,5,4,1,49,1,151131
125,1,4,4,2,25,6,113021
73,1,1,1,1,9,1,151131
56,1,1,1,1,13,1,151121
98,1,1,1,1,48,1,15113X
90,1,1,1,1,6,9,151150
92,1,4,5,1,48,6,15113X
90,1,1,1,1,26,1,151199
124,1,1,1,1,37,1,151199
121,3,1,1,2,37,1,151199
62,1,1,1,2,47,1,151199
68,1,1,1,2,48,1,151121
99,1,1,1,1,1,1,151131
88,1,1,1,1,6,1,15113X
200,1,1,1,1,26,1,151199
95,1,1,1,2,8,1,15113X
79,1,1,1,1,8,1,151150
72,1,1,1,1,37,1,15113X
29,1,1,1,1,53,2,113021
62,1,8,3,1,31,1,151150
210,1,1,1,1,27,1,113021
69,1,4,4,2,25,6,15113X
62,1,4,5,1,37,6,151141
81,1,1,1,1,34,6,151150
77,1,1,1,1,12,1,151134
231,1,1,1,1,6,1,15113X
93,1,1,1,1,12,1,15113X
93,1,1,1,1,26,1,15113X
30,1,4,5,1,24,6,151131
105,1,5,4,1,11,1,15113X
114,1,1,1,1,34,1,113021
70,1,1,1,1,39,1,151199
90,5,1,1,1,36,1,151143
55,1,1,1,1,25,1,151134
53,1,1,1,2,48,1,113021
57,1,1,1,1,48,1,15113X
70,1,4,5,1,48,6,15113X
191,1,1,1,2,40,1,151150
105,1,5,4,1,6,1,151131
48,1,4,5,1,6,6,113021
74,1,1,1,1,6,1,151142
107,1,1,1,2,8,1,15113X
47,1,3,4,1,12,2,113021
79,1,4,4,2,34,6,15113X
96,1,1,1,1,48,1,151199
169,1,1,1,1,36,1,15113X
173,1,4,5,1,12,6,113021
92,1,1,1,1,48,1,15113X
135,1,1,1,1,31,1,151131
72,1,1,1,2,9,1,15113X
38,1,1,1,1,12,1,15113X
66,1,1,1,1,49,1,15113X
73,1,1,1,1,4,3,151199
92,1,6,5,1,36,1,15113X
47,2,3,5,1,37,8,151111
98,1,1,1,1,51,1,151111
29,1,1,1,1,4,6,151150
108,1,1,1,1,49,1,15113X
48,1,1,1,1,12,1,151143
41,1,1,1,1,6,1,15113X
88,1,1,1,1,8,1,15113X
9,1,1,1,2,1,1,151121
58,1,1,1,1,41,1,15113X
86,1,1,1,1,25,1,151131
16,1,1,1,1,36,1,151121
100,1,4,4,1,6,6,15113X
66,1,1,1,1,45,1,151121
76,2,3,5,1,6,8,15113X
94,1,1,1,1,8,1,151150
111,1,1,1,1,26,1,113021
136,1,1,1,1,39,1,113021
121,1,1,1,2,39,1,113021
52,1,1,1,1,17,1,113021
71,1,1,1,2,37,1,113021
30,1,1,1,2,51,1,151121
115,1,1,1,2,6,1,15113X
71,1,1,1,1,4,1,151150
175,1,1,1,1,12,1,151199
50,1,1,1,1,18,1,151121
138,1,1,1,1,8,1,15113X
71,1,1,1,1,51,2,151150
177,2,1,1,2,6,8,15113X
393,1,1,1,1,6,9,113021
96,1,1,1,1,29,1,151141
85,1,1,1,1,36,1,113021
65,1,1,1,1,17,1,151134
79,1,1,1,1,8,1,15113X
148,1,1,1,1,51,1,151122
52,1,1,1,1,48,1,151121
92,1,1,1,1,18,5,151142
64,1,1,1,2,12,1,151150
187,1,4,5,1,12,6,151141
60,1,4,4,2,6,6,151141
82,1,1,1,1,9,1,151199
17,1,8,3,1,6,1,15113X
164,1,1,1,1,20,1,113021
456,1,1,1,1,26,1,15113X
36,1,1,1,1,48,1,15113X
140,1,1,1,1,37,1,151142
64,11,1,1,1,6,1,151150
119,1,1,1,2,27,1,151142
56,5,1,1,1,9,6,172061
67,1,1,1,2,4,6,151134
108,1,1,1,1,6,1,151131
206,1,1,1,1,46,1,151131
69,1,1,1,2,9,1,113021
150,1,5,4,1,36,1,151131
83,1,1,1,1,41,1,151121
91,20,3,5,1,51,1,15113X
146,1,1,1,1,1,1,151150
40,1,1,1,2,48,1,15113X
87,1,1,1,1,51,2,151150
262,1,1,1,2,6,6,151134
68,1,1,1,1,51,1,151121
67,1,1,1,1,38,1,113021
82,1,1,1,1,41,1,151134
156,1,5,4,1,36,1,151150
65,2,1,1,1,17,1,151199
164,1,4,4,1,9,6,151199
73,1,5,5,1,37,1,151150
136,1,1,1,1,42,1,151199
70,1,1,1,2,11,1,15113X
96,1,1,1,1,9,2,151141
72,1,1,1,2,39,1,151199
23,1,1,1,1,53,6,151134
59,1,1,1,1,48,2,151150
55,1,1,1,1,34,1,15113X
46,1,1,1,1,36,1,15113X
86,1,1,1,1,6,1,151134
52,1,1,1,1,17,1,151134
124,1,1,1,1,36,1,151141
78,1,6,5,1,6,1,151199
56,1,7,4,1,48,1,113021
126,1,3,5,1,6,1,15113X
51,2,1,1,1,48,1,151150
75,1,1,1,1,31,1,151141
19,1,1,1,2,26,1,151131
76,1,1,1,2,48,9,151199
146,1,1,1,1,29,1,113021
91,1,1,1,1,31,1,151122
62,1,1,1,1,21,1,15113X
143,2,1,1,1,48,8,151150
83,1,1,1,2,6,6,15113X
64,1,1,1,1,34,1,15113X
131,1,1,1,1,24,1,113021
159,1,1,1,1,15,7,151121
74,1,1,1,1,51,1,151199
92,1,4,5,2,53,6,151199
52,1,4,4,2,6,6,15113X
55,1,1,1,2,44,1,151121
19,1,1,1,1,42,1,151131
71,1,1,1,1,17,1,151150
86,1,1,1,2,12,1,151141
79,1,1,1,2,13,1,15113X
90,1,1,1,2,55,1,151121
81,1,1,1,1,45,1,15113X
150,1,6,4,1,53,2,151121
72,1,1,1,1,53,1,151121
37,1,1,1,1,34,1,151141
86,1,1,1,1,8,1,15113X
91,1,1,1,2,24,2,151199
173,1,6,4,1,8,2,151131
92,1,4,5,1,36,6,15113X
57,1,1,1,1,6,1,151131
79,1,1,1,1,47,1,113021
130,1,1,1,1,4,1,151131
105,1,1,1,1,8,1,15113X
64,1,1,1,1,6,1,15113X
117,1,1,1,1,37,1,113021
136,1,1,1,2,25,1,151131
130,1,1,1,1,25,1,15113X
149,1,4,5,1,4,6,15113X
106,1,4,5,2,4,6,15113X
112,1,1,1,1,20,1,15113X
72,1,1,1,2,8,1,151150
94,1,1,1,2,42,1,151131
104,1,1,1,1,6,1,15113X
15,1,1,1,1,28,1,113021
295,24,1,1,1,8,1,151131
116,1,1,1,1,6,1,151142
127,1,1,1,1,45,1,151121
60,2,3,4,1,17,1,172061
69,1,1,1,2,10,1,151150
131,2,3,5,2,48,1,151121
66,1,1,1,1,12,1,151121
69,1,1,1,2,24,1,151131
63,1,4,4,1,6,6,151150
114,16,3,5,1,1,1,113021
57,15,3,4,1,12,1,151150
434,1,1,1,2,42,1,15113X
87,1,4,4,2,6,6,151199
109,1,1,1,1,6,1,113021
226,1,1,1,1,6,1,151150
153,1,1,1,1,29,1,113021
144,1,1,1,1,36,1,113021
102,1,1,1,1,29,1,113021
79,1,1,1,1,6,1,15113X
137,1,1,1,1,12,1,151150
88,1,1,1,1,26,1,15113X
70,1,1,1,1,6,1,151150
203,1,4,5,1,36,6,15113X
321,1,4,5,1,36,6,15113X
133,1,1,1,2,36,1,151141
106,1,4,5,1,49,6,15113X
68,1,4,4,1,36,6,151199
101,1,1,1,1,21,1,15113X
54,1,1,1,1,47,2,151134
73,1,4,5,1,36,6,113021
48,1,4,5,1,25,6,15113X
123,1,4,5,2,51,6,151143
110,1,4,5,1,51,6,113021
97,1,4,4,1,6,6,15113X
68,1,1,1,1,55,1,151150
93,1,1,1,1,47,1,151150
122,1,4,5,1,34,6,15113X
26,1,1,1,2,36,1,151150
109,1,1,1,2,19,1,151121
106,1,1,1,2,49,1,113021
156,1,1,1,2,39,1,151131
50,1,1,1,2,13,1,113021
94,1,1,1,1,47,1,15113X
43,1,1,1,1,6,1,113021
71,1,1,1,1,29,1,151121
85,1,6,4,2,51,6,151150
89,1,6,4,1,51,6,15113X
62,1,1,1,1,41,1,15113X
74,1,1,1,2,41,1,15113X
70,1,1,1,2,48,1,113021
55,1,1,1,2,29,2,151121
179,1,1,1,1,30,1,172061
80,1,1,1,1,51,1,15113X
81,1,1,1,1,44,1,15113X
98,1,4,4,2,6,6,15113X
229,1,1,1,1,29,1,151199
87,1,4,4,1,6,6,151131
101,1,1,1,1,17,1,15113X
67,1,1,1,1,48,1,151134
127,1,1,1,1,33,1,15113X
65,1,4,4,1,6,6,15113X
176,1,1,1,1,51,1,151150
60,1,1,1,2,12,8,15113X
169,1,1,1,1,6,1,151199
49,1,1,1,1,13,1,15113X
112,1,4,5,2,6,6,15113X
113,1,4,5,1,6,6,15113X
136,1,4,4,2,39,6,151134
73,1,1,1,1,17,1,151131
36,1,1,1,1,6,6,151131
36,1,1,1,2,47,1,113021
131,1,1,1,1,30,1,151199
64,1,1,1,1,6,1,113021
68,1,1,1,2,48,1,15113X
93,1,1,1,1,6,1,15113X
93,1,1,1,2,6,6,15113X
58,1,1,1,1,6,1,113021
81,1,1,1,2,17,1,151142
93,1,4,5,1,42,1,151199
40,1,1,1,2,36,1,151199
111,1,1,1,1,34,1,15113X
22,1,1,1,1,8,1,151199
71,1,4,4,1,25,6,15113X
61,1,4,4,2,25,6,15113X
35,1,4,5,1,36,6,15113X
298,1,1,1,1,51,1,15113X
62,1,1,1,2,17,1,151142
43,1,1,1,1,17,1,151142
58,1,1,1,2,13,1,151134
68,1,1,1,2,17,1,151150
77,1,1,1,1,17,1,151150
54,1,4,5,1,12,6,113021
154,1,1,1,1,55,1,113021
68,1,5,5,1,17,1,15113X
231,1,1,1,2,51,1,151134
50,1,1,1,1,47,1,151131
84,1,1,1,1,36,1,151131
19,1,1,1,1,38,1,15113X
125,1,1,1,1,51,1,151131
46,1,1,1,2,39,1,151142
302,1,1,1,1,55,1,151121
65,1,4,3,1,53,6,151150
59,1,1,1,1,36,1,113021
19,1,5,4,1,12,1,151121
32,1,1,1,2,13,1,151150
48,17,1,1,1,48,1,151150
55,1,1,1,2,48,1,151141
140,1,1,1,1,17,1,15113X
64,1,1,1,1,51,1,151134
52,1,4,5,1,48,6,151131
63,1,4,5,2,48,6,151131
53,1,1,1,1,11,1,151122
32,1,4,5,1,9,6,151199
146,1,1,1,1,27,1,151121
52,1,1,1,1,42,1,151141
130,1,1,1,2,6,1,151121
65,1,1,1,1,25,1,113021
33,1,1,1,2,27,1,151121
158,1,1,1,1,29,1,151199
68,1,1,1,1,22,9,151143
97,1,1,1,1,24,1,151199
29,1,1,1,1,55,1,151150
192,1,1,1,1,36,1,15113X
78,1,1,1,1,16,1,15113X
75,1,1,1,1,25,1,113021
48,1,1,1,1,53,1,151131
85,1,4,4,1,11,6,15113X
82,1,4,4,2,24,6,15113X
117,1,4,5,1,34,6,15113X
87,1,4,4,1,6,6,151199
109,1,1,1,1,6,1,151150
135,1,1,1,2,42,1,113021
58,1,1,1,1,37,9,15113X
95,1,1,1,2,26,1,151121
71,1,1,1,2,36,1,15113X
39,1,1,1,1,17,1,15113X
166,1,1,1,1,37,2,151199
154,1,1,1,1,36,1,151142
59,1,6,5,1,9,2,15113X
134,1,1,1,1,27,1,15113X
64,1,1,1,1,6,1,151150
161,1,1,1,1,42,1,15113X
74,1,1,1,1,36,1,15113X
64,1,1,1,2,51,1,113021
61,1,1,1,1,48,1,151199
17,1,1,1,2,20,1,151150
154,1,5,5,1,6,1,15113X
175,1,1,1,1,53,1,151142
125,1,1,1,2,17,1,151121
106,1,1,1,1,22,1,151199
79,1,1,1,1,17,1,151141
37,1,1,1,1,48,1,15113X
120,1,1,1,1,4,1,15113X
42,1,1,1,2,28,1,151134
129,1,1,1,1,27,1,113021
213,1,4,5,2,37,6,151199
88,1,1,1,2,51,2,15113X
120,1,1,1,1,48,1,151199
46,1,1,1,1,8,1,113021
64,1,1,1,2,6,1,15113X
87,1,5,4,2,34,1,151131
61,1,1,1,1,22,1,151150
256,1,1,1,1,27,1,15113X
21,1,1,1,2,39,1,151142
42,1,5,4,1,51,1,151142
106,1,1,1,2,31,1,15113X
125,1,1,1,2,17,1,113021
130,1,5,5,2,53,1,151199
76,1,5,4,1,17,1,15113X
119,1,1,1,1,24,1,151131
20,1,1,1,2,28,2,151150
113,1,4,4,1,48,6,151131
314,1,1,1,1,4,1,113021
367,1,1,1,2,4,1,151121
146,1,4,4,1,24,6,15113X
122,1,4,5,1,24,6,15113X
171,1,4,5,2,24,6,15113X
24,24,1,1,1,37,1,151141
320,1,1,1,1,49,1,151131
58,1,1,1,1,6,1,15113X
69,1,1,1,1,48,1,15113X
82,1,4,4,2,6,6,15113X
60,1,6,5,1,27,2,15113X
67,1,4,4,1,53,6,15113X
63,1,1,1,1,6,1,151131
86,1,1,1,1,12,1,151121
96,1,4,4,1,6,6,151131
155,1,4,4,1,12,6,15113X
142,1,5,3,1,1,1,113021
14,1,1,1,2,27,1,151150
102,1,1,1,1,6,6,15113X
119,1,1,1,2,17,1,151121
57,1,1,1,2,41,1,151121
213,1,1,1,1,34,1,113021
115,1,1,1,1,25,1,113021
85,1,1,1,1,39,1,151122
64,1,1,1,1,6,1,15113X
106,1,5,4,1,12,1,151131
71,1,1,1,1,1,1,151131
423,1,1,1,2,24,2,151199
133,1,1,1,1,26,1,151199
150,3,1,1,1,11,1,15113X
87,1,1,1,1,12,1,151199
416,1,4,5,1,6,6,15113X
326,1,1,1,1,39,1,151143
59,1,1,1,2,12,1,151131
126,3,2,2,1,12,1,15113X
193,1,1,1,1,21,2,151150
60,2,1,1,1,4,8,151199
58,1,1,1,1,9,1,113021
131,1,1,1,2,6,1,15113X
103,1,5,5,1,6,1,15113X
422,1,1,1,1,21,1,151131
33,1,1,1,2,11,2,151142
91,1,1,1,1,6,1,151131
101,1,1,1,1,39,1,151150
142,1,1,1,1,6,1,151142
126,1,1,1,2,45,1,151131
142,23,5,3,1,25,1,151199
95,1,4,5,1,36,6,15113X
148,1,4,5,1,36,6,151131
74,1,1,1,1,48,1,151142
87,1,1,1,1,29,1,151150
31,1,1,1,1,55,1,151131
48,1,1,1,1,53,2,15113X
120,1,1,1,1,48,1,151143
184,1,1,1,1,6,1,15113X
426,1,1,1,2,6,2,151150
106,1,1,1,1,4,1,15113X
105,1,1,1,1,6,1,113021
124,1,1,1,1,53,1,15113X
79,1,1,1,1,42,1,151142
70,1,1,1,2,42,1,151142
73,1,8,5,1,37,1,151131
114,1,1,1,1,53,1,113021
40,1,1,1,1,53,1,113021
72,1,1,1,2,6,6,151134
53,1,4,5,1,12,6,151131
61,1,4,5,2,12,6,151131
228,1,1,1,2,1,1,151134
105,1,4,5,1,51,6,15113X
95,1,1,1,2,6,1,15113X
38,1,2,2,1,24,2,151150
442,17,1,1,1,36,1,15113X
43,1,1,1,1,6,1,15113X
59,2,3,5,1,6,8,151121
111,1,2,2,2,13,1,113021
65,1,1,1,1,34,1,151150
86,1,4,5,1,36,6,151131
169,1,4,5,1,25,6,151121
128,1,3,4,2,32,9,151141
170,1,1,1,1,26,1,151121
69,1,1,1,1,36,6,151142
53,11,3,5,1,12,1,151141
110,16,3,4,1,12,1,151141
192,2,1,1,1,6,3,151199
146,1,1,1,1,18,1,151131
34,1,1,1,1,17,1,151131
122,1,1,1,1,48,1,15113X
116,1,4,4,1,6,6,15113X
125,1,1,1,2,8,9,151141
434,1,1,1,1,12,1,151121
72,1,1,1,1,13,2,151131
81,1,1,1,2,50,1,151142
92,1,1,1,1,39,2,151134
41,1,5,5,1,8,1,15113X
68,1,4,5,1,53,6,15113X
57,1,1,1,1,6,1,151199
127,1,1,1,2,39,7,151150
151,1,1,1,1,8,1,151142
121,1,1,1,1,39,6,151150
43,1,1,1,1,35,1,151150
93,1,4,5,1,33,6,15113X
76,1,4,5,1,48,8,113021
120,4,1,1,1,12,1,151199
113,1,2,2,1,48,6,151150
21,1,1,1,1,17,9,151121
39,1,1,1,2,47,1,113021
41,1,1,1,1,37,1,151199
36,1,1,1,1,38,1,151150
111,19,3,4,1,51,1,113021
50,1,1,1,1,13,1,113021
74,1,1,1,2,28,2,151150
76,1,1,1,1,6,1,151131
59,1,1,1,1,49,1,113021
64,1,1,1,1,51,1,151142
53,1,1,1,1,42,1,151121
66,2,1,1,1,17,8,151150
76,1,4,4,1,29,6,151199
42,1,1,1,1,10,1,151141
117,1,1,1,2,47,1,15113X
80,1,1,1,1,18,1,151150
67,1,1,1,1,6,1,15113X
168,1,1,1,1,26,1,151150
84,1,1,1,1,41,1,151141
67,1,1,1,2,48,1,151150
14,1,1,1,1,18,1,151131
143,1,1,1,1,1,1,151199
18,1,1,1,1,17,1,151143
63,1,1,1,1,41,1,15113X
88,2,1,1,1,12,1,15113X
69,1,1,1,1,49,1,151141
69,1,1,1,1,6,1,15113X
134,1,1,1,2,48,2,151121
115,1,1,1,2,51,1,151141
98,1,1,1,1,12,1,113021
78,1,4,4,2,48,6,151142
264,1,1,1,1,13,2,151150
332,1,1,1,1,24,2,151131
141,1,1,1,2,2,1,113021
46,1,1,1,1,12,1,151199
48,1,1,1,1,12,1,151199
84,1,4,3,1,6,6,151143
104,1,1,1,1,4,1,151150
54,1,1,1,1,36,1,151121
82,1,4,5,2,25,6,15113X
73,1,1,1,2,13,1,151121
50,1,1,1,1,12,2,15113X
67,1,1,1,1,5,9,151150
72,1,1,1,2,51,2,151122
44,1,1,1,2,6,1,151199
40,1,1,1,1,6,1,151142
69,1,1,1,1,18,1,151150
108,1,1,1,2,48,1,151150
111,2,1,1,1,48,1,15113X
123,1,1,1,1,34,1,151199
52,1,5,4,1,17,1,151141
54,1,1,1,1,34,1,151199
50,1,4,4,1,6,6,151199
67,1,1,1,1,42,1,15113X
135,1,1,1,1,39,1,151199
58,1,1,1,1,25,1,151150
69,1,1,1,1,45,1,113021
80,1,1,1,2,6,9,113021
147,1,4,4,1,6,6,151199
128,1,4,5,2,6,6,113021
89,1,1,1,2,11,2,151131
60,1,1,1,2,6,1,151122
67,1,4,4,1,6,1,113021
188,1,1,1,1,18,1,151199
68,23,5,5,2,25,1,113021
61,1,5,4,2,6,1,151142
96,1,1,1,2,36,1,151134
91,1,5,4,1,36,2,151150
99,1,1,1,1,6,1,151150
192,1,1,1,2,24,1,151150
70,1,1,1,1,53,1,15113X
109,1,1,1,1,12,6,151142
236,1,1,1,2,48,1,151111
55,1,1,1,1,36,1,151131
177,1,1,1,1,36,1,151150
110,1,5,5,1,17,1,15113X
102,1,1,1,2,48,1,151199
204,1,1,1,1,12,1,151122
300,1,1,1,1,18,1,151199
76,1,1,1,1,45,1,151131
